from,to,weight
MaineVaxChoice,Chena_Punim,1
MaineVaxChoice,ChildrensHD,1
MaineVaxChoice,chris_moyler,1
MaineVaxChoice,Crazymothers1,1
MaineVaxChoice,davebrooker322,1
MaineVaxChoice,debnantz,1
MaineVaxChoice,delbigtree,1
MaineVaxChoice,DemocratFed,1
MaineVaxChoice,DrKND,1
MaineVaxChoice,DrTessaT,1
MaineVaxChoice,EpigeneticWhisp,1
MaineVaxChoice,EVaccines,1
MaineVaxChoice,exvaxxxer,1
MaineVaxChoice,flick4freedom,1
MaineVaxChoice,GAVaccineChoice,1
MaineVaxChoice,HealthyNews2day,1
MaineVaxChoice,HFIdaho,1
MaineVaxChoice,HighWireTalk,1
MaineVaxChoice,Hollysstory1,1
MaineVaxChoice,HPVSideEffects,1
MaineVaxChoice,ICANdecide,1
MaineVaxChoice,InsideVaccines,1
MaineVaxChoice,JeffereyJaxen,1
MaineVaxChoice,Juanita87722370,1
MaineVaxChoice,Just4TheCause,1
MaineVaxChoice,kuriousmind93,1
MaineVaxChoice,LeahDurantLaw,1
MaineVaxChoice,learntherisk,1
MaineVaxChoice,Lex55747486,1
MaineVaxChoice,LotusOak2,1
MaineVaxChoice,MarkVaccines,1
MaineVaxChoice,MaryamHenein,1
MaineVaxChoice,Marzo_luna_,1
MaineVaxChoice,med1cinewoman,1
MaineVaxChoice,MelissaRaeToro1,1
MaineVaxChoice,MI4VaxChoice,1
MaineVaxChoice,nocompulsoryvac,1
MaineVaxChoice,Novaccineforce,1
MaineVaxChoice,Nurse4freedom,1
MaineVaxChoice,picphysicians,1
MaineVaxChoice,PlumRemson,1
MaineVaxChoice,Rebekah60291919,1
MaineVaxChoice,RitaBrosnan,1
MaineVaxChoice,RJM20,1
MaineVaxChoice,RobertKennedyJr,1
MaineVaxChoice,SadakaAssoc,1
MaineVaxChoice,sallyKP,1
MaineVaxChoice,science_cited,1
MaineVaxChoice,SNCCLA,1
MaineVaxChoice,stevescrutton,1
MaineVaxChoice,stopvaccinating,1
MaineVaxChoice,tabbyday,1
MaineVaxChoice,TeddyFreddy11,1
MaineVaxChoice,TexasMFA,1
MaineVaxChoice,TN4VaxChoice,1
MaineVaxChoice,truthlovingdr,1
MaineVaxChoice,truthvaxwarrior,1
MaineVaxChoice,TTAVOfficial,1
MaineVaxChoice,UnitedForChoice,1
MaineVaxChoice,US4MF,1
MaineVaxChoice,uTobian,1
MaineVaxChoice,vaccinationmyth,1
MaineVaxChoice,VaccineInjury,1
MaineVaxChoice,vaccinepapers,1
MaineVaxChoice,VaccineReaction,1
MaineVaxChoice,vaxreactions,1
MaineVaxChoice,VialNews,1
MaineVaxChoice,WakeTheFlockUp6,1
MaineVaxChoice,waynerohde,1
MaineVaxChoice,weaponizedword1,1
MaineVaxChoice,yesmaam74,1
MaineVaxChoice,NVICLoeDown,1
MarkVaccines,1pissedoffmom1,1
MarkVaccines,Alec_Zeck,1
MarkVaccines,AliBeckZeck,1
MarkVaccines,and_kell,1
MarkVaccines,VACTRUTH,1
MarkVaccines,Believe_Mothers,1
MarkVaccines,BusyDrT,1
MarkVaccines,CaliVaxChoice,1
MarkVaccines,CasparKashkin,1
MarkVaccines,ceestave,1
MarkVaccines,Chena_Punim,1
MarkVaccines,davebrooker322,1
MarkVaccines,debnantz,1
MarkVaccines,delbigtree,1
MarkVaccines,DemocratFed,1
MarkVaccines,DrKND,1
MarkVaccines,DrTessaT,1
MarkVaccines,EVaccines,1
MarkVaccines,GAVaccineChoice,1
MarkVaccines,HFIdaho,1
MarkVaccines,ICANdecide,1
MarkVaccines,InsideVaccines,1
MarkVaccines,Juanita87722370,1
MarkVaccines,Just4TheCause,1
MarkVaccines,Lex55747486,1
MarkVaccines,Marzo_luna_,1
MarkVaccines,MI4VaxChoice,1
MarkVaccines,nocompulsoryvac,1
MarkVaccines,Pamira_Bezmen,1
MarkVaccines,PlumRemson,1
MarkVaccines,RJM20,1
MarkVaccines,RobertKennedyJr,1
MarkVaccines,SadakaAssoc,1
MarkVaccines,sallyKP,1
MarkVaccines,stevescrutton,1
MarkVaccines,TN4VaxChoice,1
MarkVaccines,truthlovingdr,1
MarkVaccines,truthvaxwarrior,1
MarkVaccines,US4MF,1
MarkVaccines,vaccinepapers,1
MarkVaccines,VaccineReaction,1
MarkVaccines,WakeTheFlockUp6,1
MarkVaccines,wontfoolmetwice,1
MarkVaccines,yesmaam74,1
MarkVaccines,NVICLoeDown,1
MaryamHenein,avoiceforchoice,1
MaryamHenein,BardsFM,1
MaryamHenein,Believe_Mothers,1
MaryamHenein,BusyDrT,1
MaryamHenein,CasparKashkin,1
MaryamHenein,Chena_Punim,1
MaryamHenein,davebrooker322,1
MaryamHenein,debnantz,1
MaryamHenein,delbigtree,1
MaryamHenein,DemocratFed,1
MaryamHenein,flick4freedom,1
MaryamHenein,GAVaccineChoice,1
MaryamHenein,HFIdaho,1
MaryamHenein,HPVSideEffects,1
MaryamHenein,InsideVaccines,1
MaryamHenein,Just4TheCause,1
MaryamHenein,kuriousmind93,1
MaryamHenein,LeahDurantLaw,1
MaryamHenein,LotusOak2,1
MaryamHenein,med1cinewoman,1
MaryamHenein,MelissaRaeToro1,1
MaryamHenein,MI4VaxChoice,1
MaryamHenein,nocompulsoryvac,1
MaryamHenein,Novaccineforce,1
MaryamHenein,Nurse4freedom,1
MaryamHenein,picphysicians,1
MaryamHenein,RJM20,1
MaryamHenein,stevescrutton,1
MaryamHenein,TeddyFreddy11,1
MaryamHenein,TexasMFA,1
MaryamHenein,TN4VaxChoice,1
MaryamHenein,US4MF,1
MaryamHenein,vaxreactions,1
MaryamHenein,VialNews,1
MaryamHenein,WakeTheFlockUp6,1
MaryamHenein,waynerohde,1
MaryJo__Perry,and_kell,1
MaryJo__Perry,avoiceforchoice,1
MaryJo__Perry,Believe_Mothers,1
MaryJo__Perry,Chena_Punim,1
MaryJo__Perry,davebrooker322,1
MaryJo__Perry,debnantz,1
MaryJo__Perry,HFIdaho,1
MaryJo__Perry,HighWireTalk,1
MaryJo__Perry,HPVSideEffects,1
MaryJo__Perry,ICANdecide,1
MaryJo__Perry,Juanita87722370,1
MaryJo__Perry,Novaccineforce,1
MaryJo__Perry,Nurse4freedom,1
MaryJo__Perry,picphysicians,1
MaryJo__Perry,RJM20,1
MaryJo__Perry,SadakaAssoc,1
MaryJo__Perry,sallyKP,1
MaryJo__Perry,tabbyday,1
MaryJo__Perry,vaxreactions,1
MaryJo__Perry,VialNews,1
MaryJo__Perry,weaponizedword1,1
MaryJo__Perry,yesmaam74,1
Marzo_luna_,1pissedoffmom1,1
Marzo_luna_,Alec_Zeck,1
Marzo_luna_,AliBeckZeck,1
Marzo_luna_,and_kell,1
Marzo_luna_,avoiceforchoice,1
Marzo_luna_,Believe_Mothers,1
Marzo_luna_,BusyDrT,1
Marzo_luna_,CaliVaxChoice,1
Marzo_luna_,CasparKashkin,1
Marzo_luna_,Chena_Punim,1
Marzo_luna_,childrensmarch4,1
Marzo_luna_,chris_moyler,1
Marzo_luna_,circleofmamas,1
Marzo_luna_,Crazymothers1,1
Marzo_luna_,davebrooker322,1
Marzo_luna_,debnantz,1
Marzo_luna_,delbigtree,1
Marzo_luna_,DemocratFed,1
Marzo_luna_,DrKND,1
Marzo_luna_,DrTessaT,1
Marzo_luna_,EpigeneticWhisp,1
Marzo_luna_,EVaccines,1
Marzo_luna_,exvaxxxer,1
Marzo_luna_,GAVaccineChoice,1
Marzo_luna_,HFIdaho,1
Marzo_luna_,Hollysstory1,1
Marzo_luna_,HPVSideEffects,1
Marzo_luna_,ICANdecide,1
Marzo_luna_,InsideVaccines,1
Marzo_luna_,JeffereyJaxen,1
Marzo_luna_,Juanita87722370,1
Marzo_luna_,Just4TheCause,1
Marzo_luna_,justiceforevee,1
Marzo_luna_,LeahDurantLaw,1
Marzo_luna_,learntherisk,1
Marzo_luna_,Lex55747486,1
Marzo_luna_,MaineVaxChoice,1
Marzo_luna_,MarkVaccines,1
Marzo_luna_,MI4VaxChoice,1
Marzo_luna_,nocompulsoryvac,1
Marzo_luna_,Novaccineforce,1
Marzo_luna_,Nurse4freedom,1
Marzo_luna_,picphysicians,1
Marzo_luna_,PlumRemson,1
Marzo_luna_,Rebekah60291919,1
Marzo_luna_,REGRET_ie,1
Marzo_luna_,RJM20,1
Marzo_luna_,RobertKennedyJr,1
Marzo_luna_,SadakaAssoc,1
Marzo_luna_,sallyKP,1
Marzo_luna_,science_cited,1
Marzo_luna_,stevescrutton,1
Marzo_luna_,tabbyday,1
Marzo_luna_,TN4VaxChoice,1
Marzo_luna_,US4MF,1
Marzo_luna_,uTobian,1
Marzo_luna_,vaccinepapers,1
Marzo_luna_,VaccineReaction,1
Marzo_luna_,vaxreactions,1
Marzo_luna_,vaxstudy,1
Marzo_luna_,vaxxedthemovie,1
Marzo_luna_,VialNews,1
Marzo_luna_,WakeTheFlockUp6,1
Marzo_luna_,waynerohde,1
Marzo_luna_,weaponizedword1,1
Marzo_luna_,yesmaam74,1
med1cinewoman,CasparKashkin,1
med1cinewoman,Chena_Punim,1
med1cinewoman,davebrooker322,1
med1cinewoman,debnantz,1
med1cinewoman,GAVaccineChoice,1
med1cinewoman,HFIdaho,1
med1cinewoman,InsideVaccines,1
med1cinewoman,Juanita87722370,1
med1cinewoman,MaryamHenein,1
med1cinewoman,Novaccineforce,1
med1cinewoman,Nurse4freedom,1
med1cinewoman,sallyKP,1
med1cinewoman,US4MF,1
med1cinewoman,VialNews,1
med1cinewoman,WakeTheFlockUp6,1
med1cinewoman,waynerohde,1
melishadooley,BardsFM,1
melishadooley,Believe_Mothers,1
melishadooley,Chena_Punim,1
melishadooley,circleofmamas,1
melishadooley,delbigtree,1
melishadooley,DemocratFed,1
melishadooley,HFIdaho,1
melishadooley,Juanita87722370,1
melishadooley,Just4TheCause,1
melishadooley,LeahDurantLaw,1
melishadooley,picphysicians,1
melishadooley,sallyKP,1
melishadooley,stevescrutton,1
melishadooley,UnitedForChoice,1
melishadooley,VialNews,1
melishadooley,yattypat,1
MelissaRaeToro1,avoiceforchoice,1
MelissaRaeToro1,Believe_Mothers,1
MelissaRaeToro1,BusyDrT,1
MelissaRaeToro1,CasparKashkin,1
MelissaRaeToro1,ceestave,1
MelissaRaeToro1,Chena_Punim,1
MelissaRaeToro1,ChildrensHD,1
MelissaRaeToro1,davebrooker322,1
MelissaRaeToro1,debnantz,1
MelissaRaeToro1,EpigeneticWhisp,1
MelissaRaeToro1,flick4freedom,1
MelissaRaeToro1,GAVaccineChoice,1
MelissaRaeToro1,HealthyNews2day,1
MelissaRaeToro1,HFIdaho,1
MelissaRaeToro1,HPVSideEffects,1
MelissaRaeToro1,ICANdecide,1
MelissaRaeToro1,InsideVaccines,1
MelissaRaeToro1,Juanita87722370,1
MelissaRaeToro1,MaryamHenein,1
MelissaRaeToro1,MI4VaxChoice,1
MelissaRaeToro1,Novaccineforce,1
MelissaRaeToro1,Nurse4freedom,1
MelissaRaeToro1,picphysicians,1
MelissaRaeToro1,PlumRemson,1
MelissaRaeToro1,RJM20,1
MelissaRaeToro1,science_cited,1
MelissaRaeToro1,SNCCLA,1
MelissaRaeToro1,stevescrutton,1
MelissaRaeToro1,stopvaccinating,1
MelissaRaeToro1,TeddyFreddy11,1
MelissaRaeToro1,TexasMFA,1
MelissaRaeToro1,TN4VaxChoice,1
MelissaRaeToro1,uTobian,1
MelissaRaeToro1,VaccineInjury,1
MelissaRaeToro1,VaccineReaction,1
MelissaRaeToro1,vaxreactions,1
MelissaRaeToro1,VialNews,1
MelissaRaeToro1,WakeTheFlockUp6,1
MelissaRaeToro1,waynerohde,1
MelissaRaeToro1,weaponizedword1,1
MelissaRaeToro1,NVICLoeDown,1
MI4VaxChoice,1pissedoffmom1,1
MI4VaxChoice,AliBeckZeck,1
MI4VaxChoice,and_kell,1
MI4VaxChoice,avoiceforchoice,1
MI4VaxChoice,BardsFM,1
MI4VaxChoice,BusyDrT,1
MI4VaxChoice,CaliVaxChoice,1
MI4VaxChoice,CasparKashkin,1
MI4VaxChoice,ceestave,1
MI4VaxChoice,Chena_Punim,1
MI4VaxChoice,ChildrensHD,1
MI4VaxChoice,chris_moyler,1
MI4VaxChoice,circleofmamas,1
MI4VaxChoice,Crazymothers1,1
MI4VaxChoice,dad_liams,1
MI4VaxChoice,davebrooker322,1
MI4VaxChoice,debnantz,1
MI4VaxChoice,delbigtree,1
MI4VaxChoice,DemocratFed,1
MI4VaxChoice,DrKND,1
MI4VaxChoice,DrTessaT,1
MI4VaxChoice,EpigeneticWhisp,1
MI4VaxChoice,EVaccines,1
MI4VaxChoice,exvaxxxer,1
MI4VaxChoice,flick4freedom,1
MI4VaxChoice,GAVaccineChoice,1
MI4VaxChoice,HealthyNews2day,1
MI4VaxChoice,HFIdaho,1
MI4VaxChoice,HighWireTalk,1
MI4VaxChoice,Hollysstory1,1
MI4VaxChoice,HPVSideEffects,1
MI4VaxChoice,ICANdecide,1
MI4VaxChoice,InsideVaccines,1
MI4VaxChoice,JeffereyJaxen,1
MI4VaxChoice,Juanita87722370,1
MI4VaxChoice,Just4TheCause,1
MI4VaxChoice,justiceforevee,1
MI4VaxChoice,LeahDurantLaw,1
MI4VaxChoice,learntherisk,1
MI4VaxChoice,Lex55747486,1
MI4VaxChoice,LotusOak2,1
MI4VaxChoice,MaineVaxChoice,1
MI4VaxChoice,MarkVaccines,1
MI4VaxChoice,MaryamHenein,1
MI4VaxChoice,Marzo_luna_,1
MI4VaxChoice,MelissaRaeToro1,1
MI4VaxChoice,nocompulsoryvac,1
MI4VaxChoice,Novaccineforce,1
MI4VaxChoice,Pamira_Bezmen,1
MI4VaxChoice,picphysicians,1
MI4VaxChoice,PlumRemson,1
MI4VaxChoice,Rebekah60291919,1
MI4VaxChoice,REGRET_ie,1
MI4VaxChoice,RJM20,1
MI4VaxChoice,RobertKennedyJr,1
MI4VaxChoice,SadakaAssoc,1
MI4VaxChoice,sallyKP,1
MI4VaxChoice,science_cited,1
MI4VaxChoice,SNCCLA,1
MI4VaxChoice,stevescrutton,1
MI4VaxChoice,stopvaccinating,1
MI4VaxChoice,tabbyday,1
MI4VaxChoice,TeddyFreddy11,1
MI4VaxChoice,TexasMFA,1
MI4VaxChoice,TN4VaxChoice,1
MI4VaxChoice,truthlovingdr,1
MI4VaxChoice,TTAVOfficial,1
MI4VaxChoice,UnitedForChoice,1
MI4VaxChoice,US4MF,1
MI4VaxChoice,uTobian,1
MI4VaxChoice,vaccinepapers,1
MI4VaxChoice,VaccineReaction,1
MI4VaxChoice,vaxreactions,1
MI4VaxChoice,vaxstudy,1
MI4VaxChoice,vaxxedthemovie,1
MI4VaxChoice,VialNews,1
MI4VaxChoice,WakeTheFlockUp6,1
MI4VaxChoice,waynerohde,1
MI4VaxChoice,weaponizedword1,1
MI4VaxChoice,wontfoolmetwice,1
MI4VaxChoice,yattypat,1
MI4VaxChoice,yesmaam74,1
nocompulsoryvac,and_kell,1
nocompulsoryvac,avoiceforchoice,1
nocompulsoryvac,BardsFM,1
nocompulsoryvac,Believe_Mothers,1
nocompulsoryvac,BusyDrT,1
nocompulsoryvac,CasparKashkin,1
nocompulsoryvac,Chena_Punim,1
nocompulsoryvac,chris_moyler,1
nocompulsoryvac,davebrooker322,1
nocompulsoryvac,debnantz,1
nocompulsoryvac,DemocratFed,1
nocompulsoryvac,DrTessaT,1
nocompulsoryvac,GAVaccineChoice,1
nocompulsoryvac,HealthyNews2day,1
nocompulsoryvac,HFIdaho,1
nocompulsoryvac,HighWireTalk,1
nocompulsoryvac,InsideVaccines,1
nocompulsoryvac,Juanita87722370,1
nocompulsoryvac,LeahDurantLaw,1
nocompulsoryvac,Lex55747486,1
nocompulsoryvac,MaineVaxChoice,1
nocompulsoryvac,MarkVaccines,1
nocompulsoryvac,MelissaRaeToro1,1
nocompulsoryvac,MI4VaxChoice,1
nocompulsoryvac,Novaccineforce,1
nocompulsoryvac,Nurse4freedom,1
nocompulsoryvac,REGRET_ie,1
nocompulsoryvac,RJM20,1
nocompulsoryvac,SadakaAssoc,1
nocompulsoryvac,science_cited,1
nocompulsoryvac,stevescrutton,1
nocompulsoryvac,stopvaccinating,1
nocompulsoryvac,TN4VaxChoice,1
nocompulsoryvac,truthlovingdr,1
nocompulsoryvac,TTAVOfficial,1
nocompulsoryvac,US4MF,1
nocompulsoryvac,uTobian,1
nocompulsoryvac,VaccineReaction,1
nocompulsoryvac,vaxreactions,1
nocompulsoryvac,VialNews,1
nocompulsoryvac,waynerohde,1
nocompulsoryvac,weaponizedword1,1
Novaccineforce,1pissedoffmom1,1
Novaccineforce,AliBeckZeck,1
Novaccineforce,and_kell,1
Novaccineforce,avoiceforchoice,1
Novaccineforce,Believe_Mothers,1
Novaccineforce,BusyDrT,1
Novaccineforce,CasparKashkin,1
Novaccineforce,Chena_Punim,1
Novaccineforce,circleofmamas,1
Novaccineforce,davebrooker322,1
Novaccineforce,debnantz,1
Novaccineforce,DemocratFed,1
Novaccineforce,GAVaccineChoice,1
Novaccineforce,HFIdaho,1
Novaccineforce,HPVSideEffects,1
Novaccineforce,ICANdecide,1
Novaccineforce,InsideVaccines,1
Novaccineforce,Juanita87722370,1
Novaccineforce,Just4TheCause,1
Novaccineforce,kuriousmind93,1
Novaccineforce,LeahDurantLaw,1
Novaccineforce,Lex55747486,1
Novaccineforce,Marzo_luna_,1
Novaccineforce,med1cinewoman,1
Novaccineforce,MelissaRaeToro1,1
Novaccineforce,MI4VaxChoice,1
Novaccineforce,nocompulsoryvac,1
Novaccineforce,Nurse4freedom,1
Novaccineforce,picphysicians,1
Novaccineforce,Rebekah60291919,1
Novaccineforce,RJM20,1
Novaccineforce,RobertKennedyJr,1
Novaccineforce,SadakaAssoc,1
Novaccineforce,sallyKP,1
Novaccineforce,science_cited,1
Novaccineforce,SNCCLA,1
Novaccineforce,stevescrutton,1
Novaccineforce,stopvaccinating,1
Novaccineforce,TN4VaxChoice,1
Novaccineforce,truthlovingdr,1
Novaccineforce,TTAVOfficial,1
Novaccineforce,US4MF,1
Novaccineforce,uTobian,1
Novaccineforce,VaccineReaction,1
Novaccineforce,vaxreactions,1
Novaccineforce,VialNews,1
Novaccineforce,WakeTheFlockUp6,1
Novaccineforce,waynerohde,1
Novaccineforce,weaponizedword1,1
Nurse4freedom,debnantz,1
Nurse4freedom,InsideVaccines,1
Nurse4freedom,picphysicians,1
Pamira_Bezmen,1pissedoffmom1,1
Pamira_Bezmen,AliBeckZeck,1
Pamira_Bezmen,and_kell,1
Pamira_Bezmen,avoiceforchoice,1
Pamira_Bezmen,BardsFM,1
Pamira_Bezmen,Believe_Mothers,1
Pamira_Bezmen,BusyDrT,1
Pamira_Bezmen,CaliVaxChoice,1
Pamira_Bezmen,CasparKashkin,1
Pamira_Bezmen,ceestave,1
Pamira_Bezmen,Chena_Punim,1
Pamira_Bezmen,chris_moyler,1
Pamira_Bezmen,circleofmamas,1
Pamira_Bezmen,Crazymothers1,1
Pamira_Bezmen,dad_liams,1
Pamira_Bezmen,davebrooker322,1
Pamira_Bezmen,debnantz,1
Pamira_Bezmen,delbigtree,1
Pamira_Bezmen,DemocratFed,1
Pamira_Bezmen,DrKND,1
Pamira_Bezmen,DrTessaT,1
Pamira_Bezmen,EVaccines,1
Pamira_Bezmen,exvaxxxer,1
Pamira_Bezmen,flick4freedom,1
Pamira_Bezmen,HFIdaho,1
Pamira_Bezmen,Hollysstory1,1
Pamira_Bezmen,HPVSideEffects,1
Pamira_Bezmen,ICANdecide,1
Pamira_Bezmen,InsideVaccines,1
Pamira_Bezmen,JeffereyJaxen,1
Pamira_Bezmen,Juanita87722370,1
Pamira_Bezmen,Just4TheCause,1
Pamira_Bezmen,justiceforevee,1
Pamira_Bezmen,LeahDurantLaw,1
Pamira_Bezmen,learntherisk,1
Pamira_Bezmen,Lex55747486,1
Pamira_Bezmen,MaineVaxChoice,1
Pamira_Bezmen,MarkVaccines,1
Pamira_Bezmen,MaryamHenein,1
Pamira_Bezmen,Marzo_luna_,1
Pamira_Bezmen,MI4VaxChoice,1
Pamira_Bezmen,nocompulsoryvac,1
Pamira_Bezmen,Novaccineforce,1
Pamira_Bezmen,Nurse4freedom,1
Pamira_Bezmen,picphysicians,1
Pamira_Bezmen,PlumRemson,1
Pamira_Bezmen,Rebekah60291919,1
Pamira_Bezmen,VaccineResist,1
Pamira_Bezmen,RJM20,1
Pamira_Bezmen,RobertKennedyJr,1
Pamira_Bezmen,SadakaAssoc,1
Pamira_Bezmen,sallyKP,1
Pamira_Bezmen,science_cited,1
Pamira_Bezmen,SNCCLA,1
Pamira_Bezmen,stevescrutton,1
Pamira_Bezmen,stopvaccinating,1
Pamira_Bezmen,tabbyday,1
Pamira_Bezmen,TN4VaxChoice,1
Pamira_Bezmen,truthlovingdr,1
Pamira_Bezmen,truthvaxwarrior,1
Pamira_Bezmen,UnitedForChoice,1
Pamira_Bezmen,US4MF,1
Pamira_Bezmen,uTobian,1
Pamira_Bezmen,vaccinepapers,1
Pamira_Bezmen,VaccineReaction,1
Pamira_Bezmen,vaxreactions,1
Pamira_Bezmen,VialNews,1
Pamira_Bezmen,WakeTheFlockUp6,1
Pamira_Bezmen,waynerohde,1
Pamira_Bezmen,weaponizedword1,1
Pamira_Bezmen,wontfoolmetwice,1
Pamira_Bezmen,yattypat,1
Pamira_Bezmen,yesmaam74,1
Pamira_Bezmen,NVICLoeDown,1
picphysicians,avoiceforchoice,1
picphysicians,BusyDrT,1
picphysicians,Chena_Punim,1
picphysicians,circleofmamas,1
picphysicians,debnantz,1
picphysicians,flick4freedom,1
picphysicians,HFIdaho,1
picphysicians,HPVSideEffects,1
picphysicians,InsideVaccines,1
picphysicians,LotusOak2,1
picphysicians,Nurse4freedom,1
picphysicians,RebeccaChandle1,1
picphysicians,RJM20,1
picphysicians,RobertKennedyJr,1
picphysicians,VaccineInjury,1
picphysicians,VialNews,1
picphysicians,NVICLoeDown,1
PlumRemson,1pissedoffmom1,1
PlumRemson,Alec_Zeck,1
PlumRemson,AliBeckZeck,1
PlumRemson,and_kell,1
PlumRemson,avoiceforchoice,1
PlumRemson,BardsFM,1
PlumRemson,CasparKashkin,1
PlumRemson,Chena_Punim,1
PlumRemson,ChildrensHD,1
PlumRemson,circleofmamas,1
PlumRemson,Crazymothers1,1
PlumRemson,davebrooker322,1
PlumRemson,debnantz,1
PlumRemson,delbigtree,1
PlumRemson,DemocratFed,1
PlumRemson,DrTessaT,1
PlumRemson,EVaccines,1
PlumRemson,exvaxxxer,1
PlumRemson,flick4freedom,1
PlumRemson,HFIdaho,1
PlumRemson,HPVSideEffects,1
PlumRemson,ICANdecide,1
PlumRemson,InsideVaccines,1
PlumRemson,JeffereyJaxen,1
PlumRemson,Juanita87722370,1
PlumRemson,Just4TheCause,1
PlumRemson,justiceforevee,1
PlumRemson,LeahDurantLaw,1
PlumRemson,Lex55747486,1
PlumRemson,MarkVaccines,1
PlumRemson,MaryamHenein,1
PlumRemson,Marzo_luna_,1
PlumRemson,MI4VaxChoice,1
PlumRemson,Novaccineforce,1
PlumRemson,Nurse4freedom,1
PlumRemson,picphysicians,1
PlumRemson,RebeccaChandle1,1
PlumRemson,Rebekah60291919,1
PlumRemson,REGRET_ie,1
PlumRemson,RJM20,1
PlumRemson,RobertKennedyJr,1
PlumRemson,SadakaAssoc,1
PlumRemson,sallyKP,1
PlumRemson,science_cited,1
PlumRemson,stevescrutton,1
PlumRemson,stopvaccinating,1
PlumRemson,TeddyFreddy11,1
PlumRemson,TexasMFA,1
PlumRemson,TN4VaxChoice,1
PlumRemson,truthlovingdr,1
PlumRemson,US4MF,1
PlumRemson,VaccineInjury,1
PlumRemson,vaccinepapers,1
PlumRemson,VaccineReaction,1
PlumRemson,vaxreactions,1
PlumRemson,vaxstudy,1
PlumRemson,VialNews,1
PlumRemson,WakeTheFlockUp6,1
PlumRemson,waynerohde,1
PlumRemson,weaponizedword1,1
PlumRemson,wontfoolmetwice,1
PlumRemson,yattypat,1
PlumRemson,yesmaam74,1
PlumRemson,NVICLoeDown,1
RebeccaChandle1,InsideVaccines,1
RebeccaChandle1,REGRET_ie,1
RebeccaChandle1,RJM20,1
RebeccaChandle1,sallyKP,1
Rebekah60291919,Alec_Zeck,1
Rebekah60291919,AliBeckZeck,1
Rebekah60291919,and_kell,1
Rebekah60291919,BardsFM,1
Rebekah60291919,Believe_Mothers,1
Rebekah60291919,CaliVaxChoice,1
Rebekah60291919,CasparKashkin,1
Rebekah60291919,ceestave,1
Rebekah60291919,Chena_Punim,1
Rebekah60291919,chris_moyler,1
Rebekah60291919,circleofmamas,1
Rebekah60291919,davebrooker322,1
Rebekah60291919,debnantz,1
Rebekah60291919,DemocratFed,1
Rebekah60291919,DrKND,1
Rebekah60291919,DrTessaT,1
Rebekah60291919,EVaccines,1
Rebekah60291919,HFIdaho,1
Rebekah60291919,HPVSideEffects,1
Rebekah60291919,ICANdecide,1
Rebekah60291919,InsideVaccines,1
Rebekah60291919,JeffereyJaxen,1
Rebekah60291919,Juanita87722370,1
Rebekah60291919,Just4TheCause,1
Rebekah60291919,LeahDurantLaw,1
Rebekah60291919,Lex55747486,1
Rebekah60291919,MaineVaxChoice,1
Rebekah60291919,MarkVaccines,1
Rebekah60291919,Marzo_luna_,1
Rebekah60291919,MI4VaxChoice,1
Rebekah60291919,nocompulsoryvac,1
Rebekah60291919,Novaccineforce,1
Rebekah60291919,Nurse4freedom,1
Rebekah60291919,picphysicians,1
Rebekah60291919,PlumRemson,1
Rebekah60291919,RitaBrosnan,1
Rebekah60291919,RJM20,1
Rebekah60291919,RobertKennedyJr,1
Rebekah60291919,SadakaAssoc,1
Rebekah60291919,sallyKP,1
Rebekah60291919,science_cited,1
Rebekah60291919,stevescrutton,1
Rebekah60291919,stopvaccinating,1
Rebekah60291919,tabbyday,1
Rebekah60291919,TN4VaxChoice,1
Rebekah60291919,truthlovingdr,1
Rebekah60291919,UnitedForChoice,1
Rebekah60291919,US4MF,1
Rebekah60291919,vaccinepapers,1
Rebekah60291919,vaxxedthemovie,1
Rebekah60291919,VialNews,1
Rebekah60291919,waynerohde,1
Rebekah60291919,weaponizedword1,1
Rebekah60291919,wontfoolmetwice,1
Rebekah60291919,yesmaam74,1
REGRET_ie,Chena_Punim,1
REGRET_ie,debnantz,1
REGRET_ie,HFIdaho,1
REGRET_ie,Hollysstory1,1
REGRET_ie,ICANdecide,1
REGRET_ie,InsideVaccines,1
REGRET_ie,LeahDurantLaw,1
REGRET_ie,Nurse4freedom,1
REGRET_ie,picphysicians,1
REGRET_ie,RebeccaChandle1,1
REGRET_ie,RJM20,1
REGRET_ie,SadakaAssoc,1
REGRET_ie,stopvaccinating,1
REGRET_ie,waynerohde,1
REGRET_ie,wontfoolmetwice,1
RitaBrosnan,1pissedoffmom1,1
RitaBrosnan,and_kell,1
RitaBrosnan,avoiceforchoice,1
RitaBrosnan,BardsFM,1
RitaBrosnan,Believe_Mothers,1
RitaBrosnan,BusyDrT,1
RitaBrosnan,Chena_Punim,1
RitaBrosnan,chris_moyler,1
RitaBrosnan,circleofmamas,1
RitaBrosnan,davebrooker322,1
RitaBrosnan,debnantz,1
RitaBrosnan,DemocratFed,1
RitaBrosnan,DrKND,1
RitaBrosnan,DrTessaT,1
RitaBrosnan,HFIdaho,1
RitaBrosnan,Hollysstory1,1
RitaBrosnan,HPVSideEffects,1
RitaBrosnan,ICANdecide,1
RitaBrosnan,InsideVaccines,1
RitaBrosnan,JeffereyJaxen,1
RitaBrosnan,Juanita87722370,1
RitaBrosnan,Just4TheCause,1
RitaBrosnan,Lex55747486,1
RitaBrosnan,MaineVaxChoice,1
RitaBrosnan,Marzo_luna_,1
